graph,partitioner,num_partitions,replication_factor,counted_edges,num_replicas,edge_balance,vertex_balance,destination_balance,source_balance,num_vertices,num_edges,density,num_connected_triples,pearson_moment_degrees,pearson_median_degrees,pearson_mode_degrees,pearson_moment_degrees_in,pearson_median_degrees_in,pearson_mode_degrees_in,pearson_moment_degrees_out,pearson_median_degrees_out,pearson_mode_degrees_out,max_degree,max_degree_in,max_degree_out,mean_degree,mean_degree_in,mean_degree_out,pearson_moment_triangles,pearson_median_triangles,pearson_mode_triangles,num_triangles,max_triangles,mean_triangles,pearson_moment_lcc,pearson_median_lcc,pearson_mode_lcc,max_lcc,average_lcc,global_cc,num_edges_undirected_representation,average_lcc_triangle_based,max_lcc_triangle_based,synthetic,graph_type,origin,1dd,1ds,2d,2ps,crvc,dbh,hdrf,hep1,hep10,hep100,ne
out.wikipedia_link_cy,1dd,16,7.421422,2967361.0,1058651.0,1.149655,1.152652,1.01393,1.165178,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,1,0,0,0,0,0,0,0,0,0,0
out.wikipedia_link_cy,hep100,64,1.800965,2967361.0,256904.0,2.642208,1.683555,2.069681,1.691102,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,1,0
out.wikipedia_link_cy,2d,128,8.259604,2967361.0,1178216.0,1.165491,1.093884,1.294677,1.140891,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,1,0,0,0,0,0,0,0,0
out.wikipedia_link_cy,crvc,16,7.421667,2967361.0,1058686.0,1.01892,1.015856,1.005693,1.018361,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_cy,hdrf,32,3.24693,2967361.0,463168.0,1.00234,1.095896,1.147858,1.086355,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_cy,hep1,64,2.685576,2967361.0,383092.0,1.000021,1.911687,2.008566,1.718206,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
out.wikipedia_link_cy,hep1,4,1.340054,2967361.0,191156.0,1.000001,1.29511,1.502195,1.286592,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
out.wikipedia_link_cy,ne,64,1.757284,2967361.0,250673.0,1.010633,1.992716,2.356572,1.98044,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,0,1
out.wikipedia_link_cy,1dd,64,13.054042,2967361.0,1862133.0,1.622214,1.770219,1.031102,1.805497,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,1,0,0,0,0,0,0,0,0,0,0
out.wikipedia_link_cy,hep1,32,2.101256,2967361.0,299740.0,1.00001,1.489077,1.70832,1.461984,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
out.wikipedia_link_cy,2ps,32,2.271942,2967361.0,324088.0,1.049994,1.93656,2.185235,1.972826,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,1,0,0,0,0,0,0,0
out.wikipedia_link_cy,ne,16,1.381653,2967361.0,197090.0,1.000334,1.499498,1.88351,1.511449,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,0,1
out.wikipedia_link_cy,2d,16,4.014602,2967361.0,572675.0,1.067119,1.109209,1.046004,1.033255,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,1,0,0,0,0,0,0,0,0
out.wikipedia_link_cy,crvc,64,14.188604,2967361.0,2023976.0,1.022948,1.020534,1.017641,1.024102,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_cy,ne,128,2.027796,2967361.0,289261.0,1.023617,1.977564,2.326259,1.962208,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,0,1
out.wikipedia_link_cy,2d,32,3.201216,2967361.0,456647.0,3.036319,2.95924,2.948601,3.021242,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,1,0,0,0,0,0,0,0,0
out.wikipedia_link_cy,ne,32,1.547431,2967361.0,220738.0,1.001531,1.686995,1.995659,1.707989,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,0,1
out.wikipedia_link_cy,2ps,16,2.012808,2967361.0,287123.0,1.05,1.730882,1.919242,1.756951,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,1,0,0,0,0,0,0,0
out.wikipedia_link_cy,hdrf,128,3.897145,2967361.0,555920.0,1.014687,1.380342,1.546942,1.326378,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_cy,hep100,8,1.241497,2967361.0,177097.0,1.000005,1.302473,1.683514,1.310663,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,1,0
out.wikipedia_link_cy,hdrf,64,3.580926,2967361.0,510812.0,1.005586,1.181993,1.291149,1.17851,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_cy,2d,8,2.001136,2967361.0,285458.0,3.016865,2.587505,2.798236,2.569318,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,1,0,0,0,0,0,0,0,0
out.wikipedia_link_cy,1ds,32,5.477476,2967361.0,781351.0,1.048754,1.067198,1.081738,1.001279,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,1,0,0,0,0,0,0,0,0,0
out.wikipedia_link_cy,dbh,32,4.28857,2967361.0,611756.0,1.037862,1.026919,1.019344,1.023258,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_cy,1dd,4,2.954903,2967361.0,421511.0,1.016344,1.03185,1.004097,1.037071,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,1,0,0,0,0,0,0,0,0,0,0
out.wikipedia_link_cy,crvc,32,10.61058,2967361.0,1513578.0,1.022624,1.020818,1.01719,1.025128,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_cy,ne,4,1.125946,2967361.0,160614.0,1.000004,1.300783,1.426756,1.307354,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,0,1
out.wikipedia_link_cy,crvc,8,4.854004,2967361.0,692414.0,1.018206,1.020742,1.006152,1.022958,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_cy,dbh,64,5.53768,2967361.0,789939.0,1.145346,1.044982,1.073044,1.086415,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_cy,dbh,16,3.137079,2967361.0,447498.0,1.029418,1.009381,1.008695,1.011204,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_cy,2ps,8,1.66988,2967361.0,238205.0,1.05,1.845167,1.93731,1.874721,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,1,0,0,0,0,0,0,0
out.wikipedia_link_cy,hep100,4,1.124832,2967361.0,160455.0,1.000002,1.360531,1.414391,1.368714,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,1,0
out.wikipedia_link_cy,hep100,32,1.581025,2967361.0,225530.0,1.000021,1.552822,1.916395,1.567242,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,1,0
out.wikipedia_link_cy,hep1,16,1.743403,2967361.0,248693.0,1.000005,1.424921,1.651886,1.4114,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
out.wikipedia_link_cy,dbh,4,1.727041,2967361.0,246359.0,1.01545,1.003755,1.001522,1.005182,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_cy,1ds,16,4.017533,2967361.0,573093.0,1.035441,1.042204,1.05626,1.00083,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,1,0,0,0,0,0,0,0,0,0
out.wikipedia_link_cy,hep10,32,1.758195,2967361.0,250803.0,1.00001,1.533889,1.780956,1.519674,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,1,0,0
out.wikipedia_link_cy,dbh,8,2.274669,2967361.0,324477.0,1.020929,1.005187,1.002633,1.00745,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,1,0,0,0,0,0
out.wikipedia_link_cy,hep10,64,2.101319,2967361.0,299749.0,1.000021,1.636569,1.935279,1.605012,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,1,0,0
out.wikipedia_link_cy,crvc,128,17.97362,2967361.0,2563901.0,1.033408,1.026735,1.027727,1.032573,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_cy,hep10,4,1.229972,2967361.0,175453.0,1.000002,1.089317,1.31574,1.10774,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,1,0,0
out.wikipedia_link_cy,ne,8,1.242036,2967361.0,177174.0,1.000207,1.291521,1.652872,1.298875,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,0,1
out.wikipedia_link_cy,1ds,64,7.407787,2967361.0,1056706.0,1.113232,1.133485,1.153477,1.001954,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,1,0,0,0,0,0,0,0,0,0
out.wikipedia_link_cy,crvc,4,2.959144,2967361.0,422116.0,1.016838,1.011845,1.008889,1.013613,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,1,0,0,0,0,0,0
out.wikipedia_link_cy,hep10,8,1.33521,2967361.0,190465.0,1.000002,1.277463,1.510538,1.261596,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,1,0,0
out.wikipedia_link_cy,hep10,16,1.495184,2967361.0,213285.0,1.000005,1.530122,1.72505,1.461163,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,1,0,0
out.wikipedia_link_cy,2ps,64,2.620548,2967361.0,373816.0,1.049994,2.240418,2.306604,2.284472,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,1,0,0,0,0,0,0,0
out.wikipedia_link_cy,hep100,16,1.389862,2967361.0,198261.0,1.00001,1.37556,1.698379,1.456563,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,0,0,1,0
out.wikipedia_link_cy,hdrf,8,2.13635,2967361.0,304746.0,1.000064,1.005401,1.013444,1.007465,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,1,0,0,0,0
out.wikipedia_link_cy,hep1,8,1.451945,2967361.0,207117.0,1.000002,1.519682,1.71996,1.492344,142648.0,2967361.0,0.000145828,3.65135e+09,37.5896,0.384926,0.175985,46.6083,0.279589,0.0979026,17.2853,0.51814,0.289788,18903.0,18853.0,1771.0,41.604,20.802,20.802,17.5499,0.322939,0.108215,9.0517e+07,407978.0,1903.64,1.39628,0.900722,0.862037,1.0,0.219204,0.07437,2612179.0,0.219204,1.0,False,realworld-wiki,connect-hyperlink,0,0,0,0,0,0,0,1,0,0,0
